type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,Equipo 3,-16.3843985,-71.54965804,-1939200.297,2836999.273,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38440415,-71.54987483,-1939198.234,2836974.619,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38443974,-71.55007927,-1939199.844,2836950.974,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38446183,-71.55019243,-1939201.015,2836937.855,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38461332,-71.55011373,-1939219.798,2836944.806,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38483785,-71.55007896,-1939246.608,2836945.822,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38508909,-71.55002903,-1939276.745,2836948.21,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38541612,-71.54999149,-1939315.629,2836948.206,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38567135,-71.5499641,-1939345.953,2836947.987,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38585325,-71.54995457,-1939367.438,2836946.697,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38601711,-71.5499348,-1939386.933,2836946.803,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.3862003,-71.54987232,-1939409.236,2836951.501,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38652272,-71.5497321,-1939448.869,2836963.199,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38674632,-71.5496421,-1939476.265,2836970.489,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38704576,-71.54954099,-1939512.708,2836978.052,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38727008,-71.54947859,-1939539.841,2836982.204,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.3875491,-71.54939132,-1939573.712,2836988.463,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38791011,-71.54918741,-1939618.68,2837006.878,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38809562,-71.54903172,-1939642.429,2837022.113,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38824594,-71.54887447,-1939662.063,2837037.984,False, , ,0, , , , , , 
